length	num_GC	number_of_fragments	GC_content	number_of_positions	GC_bias	smoothed_GC_bias
196	37	0	0.18877551020408162	1442741	0.0	0.0
196	38	0	0.19387755102040816	1908384	0.0	0.0
196	39	0	0.1989795918367347	2515726	0.0	0.0
196	40	2	0.20408163265306123	3298202	2.0443165786530417	0.0
196	41	0	0.20918367346938777	4298025	0.0	0.0
196	42	0	0.21428571428571427	5564135	0.0	0.0
196	43	1	0.2193877551020408	7128027	0.4729618047425059	0.16352060377929223
196	44	3	0.22448979591836735	9051518	1.1173654565477227	0.30543885575420815
196	45	2	0.22959183673469388	11304795	0.596434435860767	0.37684948890836745
196	46	1	0.23469387755102042	13969845	0.24132583533842425	0.4296593267791623
196	47	2	0.23979591836734693	17034910	0.39580890232743343	0.4812026596350047
196	48	2	0.24489795918367346	20500389	0.3288995651910127	0.5122924190456045
196	49	3	0.25	24393076	0.41461985124466993	0.5167140588067501
196	50	5	0.25510204081632654	28604745	0.5892876363997144	0.5480457051305359
196	51	4	0.2602040816326531	33125488	0.40709251005428926	0.6067781424068527
196	52	8	0.2653061224489796	37943671	0.7107977536856273	0.655914587657222
196	53	6	0.27040816326530615	43001622	0.4703940489742424	0.7062300541984525
196	54	8	0.2755102040816326	48208537	0.5594502092728199	0.7284555880428412
196	55	17	0.28061224489795916	53471478	1.0718206955294234	0.7751537147984561
196	56	9	0.2857142857142857	58678059	0.5170852810172161	0.8125606522549408
196	57	14	0.29081632653061223	63863692	0.7390425094500696	0.8580620545806291
196	58	13	0.29591836734693877	68944644	0.6356795269586571	0.9000127387001827
196	59	22	0.3010204081632653	73739798	1.0058104486781048	0.9555577471936871
196	60	12	0.30612244897959184	78409158	0.5159526667800681	0.9666411949520127
196	61	25	0.3112244897959184	82788768	1.018038012769229	1.0281384840153192
196	62	25	0.3163265306122449	87015412	0.9685883329993626	1.0532258465342568
196	63	30	0.32142857142857145	90862271	1.1130971558613068	1.0777478942537135
196	64	28	0.32653061224489793	94378670	1.000183265952494	1.0928555048934347
196	65	29	0.33163265306122447	97589028	1.001826259720775	1.1121085603575935
196	66	28	0.336734693877551	100348139	0.9406847734052414	1.1439168025410502
196	67	37	0.34183673469387754	102748069	1.2140133458314672	1.1633599999821802
196	68	34	0.3469387755102041	104808595	1.093647648667483	1.1754683088533049
196	69	37	0.3520408163265306	106502823	1.1712133398042648	1.2119375208695202
196	70	27	0.35714285714285715	107653838	0.8455312283680899	1.2779813467535794
196	71	44	0.3622448979591837	108347572	1.3690802284302745	1.3192919389352569
196	72	28	0.3673469387755102	108657764	0.8687457105858782	1.3589873248270283
196	73	38	0.37244897959183676	108453420	1.1812334875063024	1.398132942999012
196	74	38	0.37755102040816324	107763156	1.1887997372551502	1.4436155689248893
196	75	29	0.3826530612244898	106556857	0.9175125248957556	1.4819829340662323
196	76	36	0.3877551020408163	105138862	1.1543423640084591	1.5043504656163942
196	77	36	0.39285714285714285	103487244	1.172765239648658	1.53948413902514
196	78	34	0.3979591836734694	101701814	1.1270563323668201	1.589788307562112
196	79	38	0.4030612244897959	99725497	1.2846144205085863	1.616404138475794
196	80	46	0.40816326530612246	97709481	1.58714472807375	1.6346685083799186
196	81	28	0.413265306122449	95588410	0.9875252281825031	1.7017072181204302
196	82	37	0.41836734693877553	93590730	1.332797885265052	1.7204764241128907
196	83	39	0.42346938775510207	91638976	1.434761733399979	1.7446677468997478
196	84	28	0.42857142857142855	89693399	1.052429358785396	1.7572236410824684
196	85	36	0.4336734693877551	87781586	1.382593412133601	1.7724926641191177
196	86	26	0.4387755102040816	85982442	1.0194336812218716	1.7970705021693194
196	87	39	0.44387755102040816	84215681	1.5612305747757247	1.8005751713908502
196	88	34	0.4489795918367347	82433805	1.390493541841148	1.8170025971746848
196	89	36	0.45408163265306123	80747617	1.5030318790737707	1.873658257356168
196	90	29	0.45918367346938777	79141562	1.2353464910261183	1.8885093121286052
196	91	26	0.4642857142857143	77471047	1.1314342681919096	1.8987328423619123
196	92	32	0.46938775510204084	75755717	1.4240655190887561	1.9014483316166535
196	93	40	0.4744897959183674	73951160	1.8235194764616591	1.9092743667628314
196	94	25	0.47959183673469385	72024887	1.1701804246403433	1.9395719749999305
196	95	34	0.4846938775510204	70005010	1.6373638612706793	1.9738724918476946
196	96	33	0.4897959183673469	67975743	1.6366483698121435	1.9979027099762041
196	97	33	0.49489795918367346	65936344	1.6872696030541097	2.0144043497317288
196	98	39	0.5	63950939	2.055952549074519	2.028483091168528
196	99	38	0.5051020408163265	62007593	2.066018133272578	2.054075172478896
196	100	42	0.5102040816326531	60210570	2.351646058080483	2.0912609048108854
196	101	41	0.5153061224489796	58350725	2.368825153091169	2.1225926970322715
196	102	28	0.5204081632653061	56278683	1.6772952273395	2.196557429447772
196	103	20	0.5255102040816326	53811200	1.2530047700751181	2.228613839001608
196	104	25	0.5306122448979592	50861132	1.657102575977521	2.306252398896138
196	105	32	0.5357142857142857	47409681	2.2755079169072223	2.3434773458994336
196	106	30	0.5408163265306123	43586790	2.3203942163485607	2.391992960661498
196	107	18	0.5459183673469388	39559489	1.5339713122967684	2.46550696393247
196	108	26	0.5510204081632653	35604959	2.4618311558371984	2.4986450947786807
196	109	21	0.5561224489795918	31825794	2.224515586245531	2.5495241959126043
196	110	15	0.5612244897959183	28379616	1.7818869611413926	2.5829942996120727
196	111	18	0.5663265306122449	25320534	2.396597214542141	2.6950817433085765
196	112	24	0.5714285714285714	22666693	3.569591220923115	2.7743515553768083
196	113	10	0.576530612244898	20343168	1.6572072325083829	2.8028105219815367
196	114	8	0.5816326530612245	18360370	1.468939684406495	2.857636394227707
196	115	11	0.5867346938775511	16642398	2.2282924405429076	2.857636394227707
196	116	14	0.5918367346938775	15155583	3.1142307886424647	2.8909389256569704
196	117	8	0.5969387755102041	13885924	1.9422745013861864	2.8909389256569704
196	118	14	0.6020408163265306	12774311	3.6947576427743405	2.9685737575055646
196	119	6	0.6071428571428571	11788550	1.7158774476114413	2.9303981432327912
196	120	3	0.6122448979591837	10873554	0.9301331967928728	2.9917700852702738
196	121	5	0.6173469387755102	10044683	1.67814380711333	3.006131390753835
196	122	8	0.6224489795918368	9284245	2.90495092636897	3.0029573430791987
196	123	8	0.6275510204081632	8572587	3.146107016865093	2.973954987107004
196	124	10	0.6326530612244898	7875599	4.2806706057194	2.9502232760283364
196	125	7	0.6377551020408163	7214215	3.271179414421828	2.9808660308650414
196	126	7	0.6428571428571429	6593205	3.579289829333862	2.931809777773547
196	127	6	0.6479591836734694	6014839	3.362967335458165	2.9140242222046497
196	128	5	0.6530612244897959	5462374	3.0859151297341683	2.840991566394852
196	129	4	0.6581632653061225	4937236	2.731313240179979	2.834935122015002
196	130	3	0.6632653061224489	4441089	2.277336379099795	2.810099862100167
196	131	4	0.6683673469387755	3979303	3.3888191114607857	2.763916337655255
196	132	1	0.673469387755102	3563338	0.9461029276968139	2.7636748675708236
196	133	0	0.6785714285714286	3198968	0.0	2.7108514386505282
196	134	1	0.6836734693877551	2867763	1.1755798907278285	2.668775697633908
196	135	2	0.6887755102040817	2563752	2.6299614893900105	2.598022274050965
196	136	1	0.6938775510204082	2305952	1.4619924934141342	2.4875992534436158
196	137	2	0.6989795918367347	2086950	3.230824422409075	2.329050523448647
196	138	1	0.7040816326530612	1892091	1.781777152459004	2.329050523448647
196	139	0	0.7091836734693877	1723468	0.0	2.2931554198063657
196	140	3	0.7142857142857143	1570675	6.439176495786797	2.2931554198063657
196	141	0	0.7193877551020408	1429498	0.0	2.145126838738619
196	142	1	0.7244897959183674	1313500	2.566642188179147	2.2486616016985974
196	143	0	0.7295918367346939	1200487	0.0	2.1877036450943135
196	144	1	0.7346938775510204	1104708	3.051742645272153	1.9560193425425725
196	145	2	0.7397959183673469	1015555	6.639294797767348	1.765723477891871
196	146	0	0.7448979591836735	937575	0.0	1.6622801877783149
196	147	1	0.75	870068	3.8747368184708666	0.0
196	148	1	0.7551020408163265	812893	4.147267246948011	0.0
196	149	1	0.7602040816326531	755361	4.463143469378628	0.0
196	150	1	0.7653061224489796	702969	4.795779777164156	0.0
196	151	0	0.7704081632653061	652719	0.0	0.0
196	152	0	0.7755102040816326	612218	0.0	0.0
196	153	1	0.7806122448979592	573246	5.881043241772833	0.0
196	154	0	0.7857142857142857	539630	0.0	0.0
196	155	0	0.7908163265306123	506932	0.0	0.0
196	156	0	0.7959183673469388	472970	0.0	0.0
196	157	0	0.8010204081632653	431708	0.0	0.0
196	158	0	0.8061224489795918	384920	0.0	0.0
196	159	0	0.8112244897959183	338744	0.0	0.0
196	160	0	0.8163265306122449	288920	0.0	0.0
196	161	0	0.8214285714285714	245562	0.0	0.0
196	162	0	0.826530612244898	205458	0.0	0.0
196	163	0	0.8316326530612245	169558	0.0	0.0
196	164	0	0.8367346938775511	140347	0.0	0.0
196	165	0	0.8418367346938775	117431	0.0	0.0
196	166	0	0.8469387755102041	94234	0.0	0.0
196	167	0	0.8520408163265306	75035	0.0	0.0
196	168	0	0.8571428571428571	58638	0.0	0.0
196	169	0	0.8622448979591837	46663	0.0	0.0
196	170	0	0.8673469387755102	36451	0.0	0.0
196	171	0	0.8724489795918368	27814	0.0	0.0
196	172	0	0.8775510204081632	22459	0.0	0.0
196	173	0	0.8826530612244898	17246	0.0	0.0
196	174	0	0.8877551020408163	12667	0.0	0.0
196	175	0	0.8928571428571429	8644	0.0	0.0
196	176	0	0.8979591836734694	6662	0.0	0.0
196	177	0	0.9030612244897959	4363	0.0	0.0
196	178	0	0.9081632653061225	3396	0.0	0.0
196	179	0	0.9132653061224489	2735	0.0	0.0
196	180	0	0.9183673469387755	1874	0.0	0.0
196	181	0	0.923469387755102	1642	0.0	0.0
196	182	0	0.9285714285714286	1150	0.0	0.0
196	183	0	0.9336734693877551	745	0.0	0.0
196	184	0	0.9387755102040817	568	0.0	0.0
196	185	0	0.9438775510204082	313	0.0	0.0
196	186	0	0.9489795918367347	213	0.0	0.0
196	187	0	0.9540816326530612	122	0.0	0.0
196	188	0	0.9591836734693877	124	0.0	0.0
196	189	0	0.9642857142857143	163	0.0	0.0
196	190	0	0.9693877551020408	55	0.0	0.0
196	191	0	0.9744897959183674	7	0.0	0.0
196	192	0	0.9795918367346939	22	0.0	0.0
196	193	0	0.9846938775510204	2	0.0	0.0
196	194	0	0.9897959183673469	0		
196	195	0	0.9948979591836735	0		
196	196	0	1.0	0		
197	0	0	0.0	61705	0.0	0.0
197	1	0	0.005076142131979695	51118	0.0	0.0
197	2	0	0.01015228426395939	59937	0.0	0.0
197	3	0	0.015228426395939087	67045	0.0	0.0
197	4	0	0.02030456852791878	68045	0.0	0.0
197	5	0	0.025380710659898477	75533	0.0	0.0
197	6	0	0.030456852791878174	78966	0.0	0.0
197	7	0	0.03553299492385787	82434	0.0	0.0
197	8	0	0.04060913705583756	88010	0.0	0.0
197	9	0	0.04568527918781726	89858	0.0	0.0
197	10	0	0.050761421319796954	92168	0.0	0.0
197	11	0	0.05583756345177665	94406	0.0	0.0
197	12	0	0.06091370558375635	94629	0.0	0.0
197	13	0	0.06598984771573604	94174	0.0	0.0
197	14	0	0.07106598984771574	96849	0.0	0.0
197	15	0	0.07614213197969544	98039	0.0	0.0
197	16	0	0.08121827411167512	100152	0.0	0.0
197	17	0	0.08629441624365482	104379	0.0	0.0
197	18	0	0.09137055837563451	108206	0.0	0.0
197	19	0	0.09644670050761421	112080	0.0	0.0
197	20	0	0.10152284263959391	117827	0.0	0.0
197	21	0	0.1065989847715736	124385	0.0	0.0
197	22	0	0.1116751269035533	133821	0.0	0.0
197	23	0	0.116751269035533	139211	0.0	0.0
197	24	0	0.1218274111675127	151660	0.0	0.0
197	25	0	0.12690355329949238	162512	0.0	0.0
197	26	0	0.1319796954314721	176074	0.0	0.0
197	27	0	0.13705583756345177	193215	0.0	0.0
197	28	0	0.14213197969543148	220596	0.0	0.0
197	29	0	0.14720812182741116	247147	0.0	0.0
197	30	0	0.15228426395939088	288903	0.0	0.0
197	31	0	0.15736040609137056	338889	0.0	0.0
197	32	0	0.16243654822335024	409043	0.0	0.0
197	33	0	0.16751269035532995	498200	0.0	0.0
197	34	0	0.17258883248730963	623539	0.0	0.0
197	35	0	0.17766497461928935	795768	0.0	0.0
197	36	0	0.18274111675126903	1032515	0.0	0.0
197	37	0	0.18781725888324874	1347491	0.0	0.0
197	38	0	0.19289340101522842	1778695	0.0	0.0
197	39	0	0.19796954314720813	2346433	0.0	0.0
197	40	0	0.20304568527918782	3074193	0.0	0.0
197	41	1	0.20812182741116753	4010335	0.626531220045783	0.0
197	42	0	0.2131979695431472	5201847	0.0	0.0
197	43	0	0.2182741116751269	6664637	0.0	0.0
197	44	1	0.2233502538071066	8492072	0.2958759747140987	0.28549796155336327
197	45	1	0.22842639593908629	10635938	0.23623681149159625	0.37652459829909773
197	46	4	0.233502538071066	13168396	0.7632213005569715	0.4183968092964755
197	47	2	0.23857868020304568	16103182	0.3120625576165388	0.4474114568446315
197	48	1	0.2436548223350254	19434358	0.12928649767295144	0.5093452399264825
197	49	2	0.24873096446700507	23182068	0.21677100423847478	0.519268226065739
197	50	10	0.25380710659898476	27283717	0.9209156070422169	0.5503183255802199
197	51	3	0.25888324873096447	31678560	0.23794642941557054	0.6087854077093499
197	52	3	0.2639593908629442	36372303	0.20724011457363356	0.6533155319530511
197	53	5	0.26903553299492383	41337264	0.30391465680243196	0.6907259372692711
197	54	9	0.27411167512690354	46451882	0.4868134454289871	0.7253751631628998
197	55	6	0.27918781725888325	51688542	0.2916623278337747	0.7669510798665854
197	56	10	0.28426395939086296	56846938	0.44199391712924013	0.7900696438608008
197	57	9	0.2893401015228426	62002840	0.3647155634013014	0.8506195162549999
197	58	11	0.29441624365482233	67092183	0.41194964372772547	0.8941756856329407
197	59	5	0.29949238578680204	71936318	0.17464058143358863	0.9430330611738831
197	60	7	0.30456852791878175	76608446	0.2295856590328975	0.9681578773268208
197	61	21	0.3096446700507614	81026840	0.651199055611553	1.0324669020269857
197	62	14	0.3147208121827411	85286685	0.4124489200722513	1.0601883582232228
197	63	16	0.3197969543147208	89241546	0.45048078039209327	1.0891255381300218
197	64	17	0.3248730964467005	92813526	0.4602152639456796	1.1385945410701555
197	65	16	0.3299492385786802	96129414	0.4182029163880775	1.1437401063750905
197	66	23	0.3350253807106599	99014096	0.5836522695503176	1.162785807241739
197	67	32	0.3401015228426396	101510897	0.7920647432654819	1.1725929323443058
197	68	42	0.34517766497461927	103678951	1.017845978923695	1.2054145213915808
197	69	40	0.350253807106599	105498644	0.9526568247994943	1.2222617936203843
197	70	36	0.3553299492385787	106836531	0.8466542487449634	1.2767702715918576
197	71	32	0.3604060913705584	107692366	0.7466007624993007	1.3404970556702143
197	72	32	0.36548223350253806	108138133	0.7435231249179581	1.3673022863569453
197	73	35	0.37055837563451777	108125938	0.8133201379670869	1.400815098640474
197	74	40	0.3756345177664975	107629825	0.9337932419168405	1.4296839440823161
197	75	40	0.38071065989847713	106620593	0.9426321912662051	1.4792001396984977
197	76	40	0.38578680203045684	105281853	0.9546184869456297	1.5057423074810594
197	77	44	0.39086294416243655	103726293	1.0658281554037743	1.5305528162237045
197	78	41	0.39593908629441626	102032114	1.0096488179597505	1.577404081873242
197	79	58	0.4010152284263959	100134709	1.4553475624506353	1.629253795913263
197	80	25	0.40609137055837563	98148174	0.6400017386829594	1.6401601532099341
197	81	40	0.41116751269035534	96109937	1.045719166517529	1.7028674185855934
197	82	33	0.41624365482233505	94041120	0.8816973112538012	1.7182197464120625
197	83	28	0.4213197969543147	92111863	0.7637756957492494	1.764792260544144
197	84	28	0.4263959390862944	90193047	0.7800246758442982	1.7657490438082981
197	85	31	0.43147208121827413	88283168	0.882281461519499	1.772430838832935
197	86	47	0.4365482233502538	86456126	1.36592060319807	1.7898616231418052
197	87	43	0.4416243654822335	84704592	1.2755129433209373	1.8009080038520089
197	88	34	0.4467005076142132	82929724	1.0301300741292516	1.811224900293614
197	89	26	0.4517766497461929	81217401	0.8043547476839347	1.8737704622911697
197	90	33	0.45685279187817257	79585062	1.0418513294780882	1.8947262688506048
197	91	38	0.4619289340101523	77964741	1.2246408033729965	1.8989121981836674
197	92	26	0.467005076142132	76255792	0.8566903624697773	1.9152847653829665
197	93	28	0.4720812182741117	74498180	0.9443559862748935	1.9152847653829665
197	94	27	0.47715736040609136	72618968	0.9341939721484647	1.949681079194113
197	95	32	0.48223350253807107	70627083	1.1384188494795087	1.9829527897931543
197	96	28	0.4873096446700508	68568146	1.0260274829304055	1.990567571636126
197	97	23	0.49238578680203043	66515741	0.8688139225250912	2.029311639933362
197	98	30	0.49746192893401014	64487562	1.1688766030613649	2.03993493169323
197	99	26	0.5025380710659898	62510691	1.045062869148254	2.061982596218034
197	100	34	0.5076142131979695	60666228	1.4081706667445746	2.0942637377555955
197	101	32	0.5126903553299492	58866888	1.3658476828425816	2.1328201657523596
197	102	22	0.5177664974619289	56976509	0.9701753009741386	2.178099734664168
197	103	25	0.5228426395939086	54774526	1.1467922517222264	2.23486156262338
197	104	31	0.5279187817258884	52143321	1.4937790880372093	2.2639836539335882
197	105	35	0.5329949238578681	49002226	1.7946328154965998	2.3023431734375186
197	106	22	0.5380710659898477	45419869	1.2170268867911247	2.34962201139349
197	107	31	0.5431472081218274	41516883	1.8761187464533757	2.3971439550162725
197	108	23	0.5482233502538071	37532678	1.5397196503770134	2.463528521498754
197	109	18	0.5532994923857868	33675041	1.3430362696859521	2.5064010359823325
197	110	14	0.5583756345177665	30080339	1.1694150496373155	2.5560828748178706
197	111	13	0.5634517766497462	26820795	1.2178535738575225	2.6370856195653203
197	112	15	0.5685279187817259	23971381	1.5722498927005741	2.67558250719656
197	113	12	0.5736040609137056	21493679	1.4027938615863604	2.7911842473006105
197	114	10	0.5786802030456852	19347827	1.2986471712519991	2.8505440574056258
197	115	11	0.583756345177665	17498949	1.5794434787920897	2.8748101084536226
197	116	6	0.5888324873096447	15897542	0.948297572168945	2.8988417726863385
197	117	15	0.5939086294416244	14520074	2.595648011513893	2.902257707146593
197	118	5	0.5989847715736041	13336461	0.9420040595261012	2.95457861713869
197	119	12	0.6040609137055838	12286277	2.4540551189027937	2.9303888006292422
197	120	10	0.6091370558375635	11347771	2.214179401701273	2.968920017159059
197	121	11	0.6142131979695431	10473764	2.6388412879806493	3.0130755895719896
197	122	5	0.6192893401015228	9681837	1.2975843738860227	3.014883680267281
197	123	5	0.6243654822335025	8957729	1.4024760518778283	3.0130755895719896
197	124	3	0.6294416243654822	8256806	0.9129196254613365	2.9319968747320417
197	125	3	0.6345177664974619	7580343	0.9943877527741048	2.982778190628675
197	126	4	0.6395939086294417	6938447	1.4485086246777155	2.9319968747320417
197	127	5	0.6446700507614214	6339826	1.9816001892972341	2.994518436580963
197	128	3	0.649746192893401	5780586	1.303985485386242	2.9319968747320417
197	129	5	0.6548223350253807	5242753	2.3962602094188927	2.9540851879181873
197	130	6	0.6598984771573604	4729991	3.187236610398166	2.9319968747320417
197	131	2	0.6649746192893401	4251088	1.1820974208684014	2.8897609264714146
197	132	3	0.6700507614213198	3810794	1.9780130442702797	2.8708685308003394
197	133	0	0.6751269035532995	3414577	0.0	2.8897609264714146
197	134	2	0.6802030456852792	3069266	1.6372644667111325	2.8327006250053652
197	135	0	0.6852791878172588	2747304	0.0	2.7057054993380047
197	136	2	0.6903553299492385	2460269	2.042540941939524	2.6173576755558665
197	137	2	0.6954314720812182	2221239	2.2623410451034807	2.340441029196583
197	138	2	0.700507614213198	2011830	2.49782544284786	2.3218078140687735
197	139	2	0.7055837563451777	1826093	2.75188621865623	2.3218078140687735
197	140	1	0.7106598984771574	1666701	1.507528993108125	2.283209119759583
197	141	0	0.7157360406091371	1519405	0.0	2.0647384999080853
197	142	1	0.7208121827411168	1386722	1.8118989100499632	1.8831262239382152
197	143	2	0.7258883248730964	1273854	3.944879209614768	2.0226452734876244
197	144	6	0.7309644670050761	1166209	12.927014353391057	1.9234998717744645
197	145	2	0.7360406091370558	1074546	4.67657983993669	1.6792333223286837
197	146	1	0.7411167512690355	987145	2.5453201711423405	1.608601915831083
197	147	1	0.7461928934010152	913942	2.7491898614379306	0.0
197	148	2	0.751269035532995	851553	5.901218316046812	0.0
197	149	0	0.7563451776649747	793027	0.0	0.0
197	150	0	0.7614213197969543	736875	0.0	0.0
197	151	1	0.766497461928934	687350	3.6554885870987204	0.0
197	152	0	0.7715736040609137	638133	0.0	0.0
197	153	1	0.7766497461928934	599679	4.189908401565346	0.0
197	154	0	0.7817258883248731	561268	0.0	0.0
197	155	1	0.7868020304568528	530064	4.740182469177883	0.0
197	156	1	0.7918781725888325	496183	5.063857649984593	0.0
197	157	0	0.7969543147208121	462726	0.0	0.0
197	158	0	0.8020304568527918	419736	0.0	0.0
197	159	0	0.8071065989847716	372876	0.0	0.0
197	160	0	0.8121827411167513	327303	0.0	0.0
197	161	0	0.817258883248731	278050	0.0	0.0
197	162	0	0.8223350253807107	236274	0.0	0.0
197	163	0	0.8274111675126904	197230	0.0	0.0
197	164	0	0.8324873096446701	162180	0.0	0.0
197	165	0	0.8375634517766497	135463	0.0	0.0
197	166	0	0.8426395939086294	112475	0.0	0.0
197	167	0	0.8477157360406091	90153	0.0	0.0
197	168	1	0.8527918781725888	71379	35.20083050116008	0.0
197	169	0	0.8578680203045685	56421	0.0	0.0
197	170	0	0.8629441624365483	44407	0.0	0.0
197	171	0	0.868020304568528	34765	0.0	0.0
197	172	0	0.8730964467005076	26724	0.0	0.0
197	173	0	0.8781725888324873	21479	0.0	0.0
197	174	0	0.883248730964467	16350	0.0	0.0
197	175	0	0.8883248730964467	12054	0.0	0.0
197	176	0	0.8934010152284264	8262	0.0	0.0
197	177	0	0.8984771573604061	6308	0.0	0.0
197	178	0	0.9035532994923858	4122	0.0	0.0
197	179	0	0.9086294416243654	3253	0.0	0.0
197	180	0	0.9137055837563451	2620	0.0	0.0
197	181	0	0.9187817258883249	1804	0.0	0.0
197	182	0	0.9238578680203046	1625	0.0	0.0
197	183	0	0.9289340101522843	1069	0.0	0.0
197	184	0	0.934010152284264	727	0.0	0.0
197	185	0	0.9390862944162437	544	0.0	0.0
197	186	0	0.9441624365482234	292	0.0	0.0
197	187	0	0.949238578680203	208	0.0	0.0
197	188	0	0.9543147208121827	119	0.0	0.0
197	189	0	0.9593908629441624	127	0.0	0.0
197	190	0	0.9644670050761421	154	0.0	0.0
197	191	0	0.9695431472081218	51	0.0	0.0
197	192	0	0.9746192893401016	9	0.0	0.0
197	193	0	0.9796954314720813	21	0.0	0.0
197	194	0	0.9847715736040609	0		
197	195	0	0.9898477157360406	0		
197	196	0	0.9949238578680203	0		
197	197	0	1.0	0		
198	0	0	0.0	61023	0.0	0.0
198	1	0	0.005050505050505051	50584	0.0	0.0
198	2	0	0.010101010101010102	59330	0.0	0.0
198	3	0	0.015151515151515152	66480	0.0	0.0
198	4	0	0.020202020202020204	67283	0.0	0.0
198	5	0	0.025252525252525252	74927	0.0	0.0
198	6	0	0.030303030303030304	78293	0.0	0.0
198	7	0	0.03535353535353535	81668	0.0	0.0
198	8	0	0.04040404040404041	87185	0.0	0.0
198	9	0	0.045454545454545456	89114	0.0	0.0
198	10	0	0.050505050505050504	91279	0.0	0.0
198	11	0	0.05555555555555555	93610	0.0	0.0
198	12	0	0.06060606060606061	93933	0.0	0.0
198	13	0	0.06565656565656566	93096	0.0	0.0
198	14	0	0.0707070707070707	96247	0.0	0.0
198	15	0	0.07575757575757576	96971	0.0	0.0
198	16	0	0.08080808080808081	99235	0.0	0.0
198	17	0	0.08585858585858586	103206	0.0	0.0
198	18	0	0.09090909090909091	106807	0.0	0.0
198	19	0	0.09595959595959595	110573	0.0	0.0
198	20	0	0.10101010101010101	116224	0.0	0.0
198	21	0	0.10606060606060606	122330	0.0	0.0
198	22	0	0.1111111111111111	131725	0.0	0.0
198	23	0	0.11616161616161616	136996	0.0	0.0
198	24	0	0.12121212121212122	148728	0.0	0.0
198	25	0	0.12626262626262627	159343	0.0	0.0
198	26	0	0.13131313131313133	172219	0.0	0.0
198	27	0	0.13636363636363635	187652	0.0	0.0
198	28	0	0.1414141414141414	215093	0.0	0.0
198	29	0	0.14646464646464646	238797	0.0	0.0
198	30	0	0.15151515151515152	278509	0.0	0.0
198	31	0	0.15656565656565657	325109	0.0	0.0
198	32	0	0.16161616161616163	390275	0.0	0.0
198	33	0	0.16666666666666666	474329	0.0	0.0
198	34	0	0.1717171717171717	589123	0.0	0.0
198	35	0	0.17676767676767677	748016	0.0	0.0
198	36	0	0.18181818181818182	967772	0.0	0.0
198	37	0	0.18686868686868688	1260041	0.0	0.0
198	38	0	0.1919191919191919	1657929	0.0	0.0
198	39	0	0.19696969696969696	2188661	0.0	0.0
198	40	1	0.20202020202020202	2867281	1.569735002314367	0.0
198	41	0	0.20707070707070707	3740506	0.0	0.0
198	42	0	0.21212121212121213	4861724	0.0	0.0
198	43	0	0.21717171717171718	6233940	0.0	0.0
198	44	1	0.2222222222222222	7957490	0.5656144521917013	0.19445678128474717
198	45	3	0.22727272727272727	10004637	1.3496355781337015	0.36606507565041324
198	46	0	0.23232323232323232	12408580	0.0	0.4004531726081665
198	47	2	0.23737373737373738	15213693	0.5916868898525742	0.43379796959425104
198	48	0	0.24242424242424243	18409255	0.0	0.4861923304345082
198	49	4	0.2474747474747475	22027553	0.8173166301624044	0.5237821268245698
198	50	3	0.25252525252525254	25994757	0.5194360555673908	0.5314301457862989
198	51	4	0.25757575757575757	30278219	0.5946018617767367	0.5930778307782818
198	52	4	0.26262626262626265	34852285	0.5165654242952439	0.6385745768689081
198	53	2	0.2676767676767677	39715958	0.22665304194202948	0.699635215444102
198	54	11	0.2727272727272727	44729941	1.1068555806697877	0.7288884365848481
198	55	8	0.2777777777777778	49912581	0.7214006980998944	0.778471005616758
198	56	10	0.2828282828282828	55057770	0.8174815920025349	0.8057792634751545
198	57	8	0.2878787878787879	60160471	0.5985154401029793	0.8615953427220994
198	58	12	0.29292929292929293	65254847	0.827684971294949	0.9101495884484947
198	59	18	0.29797979797979796	70122110	1.155351489695289	0.9386426418965483
198	60	16	0.30303030303030304	74830319	0.9623631506199385	0.9745036961000417
198	61	16	0.30808080808080807	79265663	0.9085137098359355	1.024084805006335
198	62	14	0.31313131313131315	83560215	0.7540933069690302	1.0684525090503836
198	63	26	0.3181818181818182	87583668	1.3361241621719298	1.1163107589564363
198	64	21	0.32323232323232326	91256196	1.035746638952491	1.1351385032832295
198	65	17	0.3282828282828283	94628035	0.8085850340430929	1.1680910426552236
198	66	22	0.3333333333333333	97658324	1.013934763387509	1.1806177389796952
198	67	20	0.3383838383838384	100256391	0.8978722059067418	1.206501118033215
198	68	17	0.3434343434343434	102508213	0.7464261707684435	1.237854607686564
198	69	19	0.3484848484848485	104456064	0.8186844527881874	1.2574163549871054
198	70	26	0.35353535353535354	105963319	1.1043694755016542	1.2920322395744392
198	71	31	0.35858585858585856	106977276	1.304267756474741	1.37955715652666
198	72	33	0.36363636363636365	107579430	1.3806426977410182	1.4025884917288591
198	73	22	0.3686868686868687	107726462	0.9191722052262395	1.4213470315610184
198	74	32	0.37373737373737376	107435732	1.3405957257262424	1.4589996028331302
198	75	32	0.3787878787878788	106616379	1.3508982809242667	1.5078512280448495
198	76	28	0.3838383838383838	105388857	1.195803819380889	1.538689942351847
198	77	39	0.3888888888888889	103932219	1.6889274974458754	1.5602820486772142
198	78	32	0.3939393939393939	102306517	1.4078075115143456	1.5938694975555694
198	79	32	0.398989898989899	100518038	1.4328560920525537	1.6682641561043345
198	80	34	0.40404040404040403	98569650	1.552502477221051	1.6759611602183393
198	81	29	0.4090909090909091	96585091	1.3514018335185631	1.7217686347226326
198	82	45	0.41414141414141414	94530445	2.1425817959779234	1.7577419686684683
